plot_file,actively_saved,actively_saved_on_year,actively_saved_on_month,actively_saved_on_day,operator,plot_number,id,location_srs,location_x,location_y,imagery_1992_availability,imagery_1992_availability_label,imagery_1992_date,presence_1992_of,presence_1992_of_label,size_1992_group,size_1992_group_label,notes_1992_inside_polygon,notes_1992_outside_polygon,imagery_1997_availability,imagery_1997_availability_label,imagery_1997_date,presence_1997_of,presence_1997_of_label,size_1997_group,size_1997_group_label,notes_1997_inside_polygon,notes_1997_outside_polygon,imagery_2004_availability,imagery_2004_availability_label,imagery_2004_date,presence_2004_of,presence_2004_of_label,size_2004_group,size_2004_group_label,notes_2004_inside_polygon,notes_2004_outside_polygon,imagery_2015_availability,imagery_2015_availability_label,imagery_2015_date,presence_2015_of,presence_2015_of_label,size_2015_group,size_2015_group_label,notes_2015_inside_polygon,notes_2015_outside_polygon
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,308,FOR to CRP,EPSG:4326,98.8789108,11.33089984,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,1,Logging,3,Large,"Logging observed, unknown crop type","RBR observed all around, logging is evenmore widespread"
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,309,FOR to CRP,EPSG:4326,98.7047193,12.48948156,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2015, 2016",4,Rice paddy,3,Large,"primarily RPD, but also small tracts of RBR too",Much larger plots of RPD westwards
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,310,FOR to CRP,EPSG:4326,98.54743246,10.01307131,,,,,,,,,,,,,,,,,,,1,Yes,"2004, 2006",7,Mixed,4,NA,Looked like mostly nat veg in 2006,,1,Yes,"2016, 2017",2,Rubber,2,Medium,Plantations become much more obvious,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,311,FOR to CRP,EPSG:4326,98.68756964,10.85119947,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2016, 2017",5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,312,FOR to CRP,EPSG:4326,98.88969058,12.23235922,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2016, 2017",2,Rubber,3,Large,NA,OPM outside too
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,313,FOR to CRP,EPSG:4326,99.2023043,11.87393143,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,7,Mixed,4,NA,Mainly grassland dominated,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,314,FOR to CRP,EPSG:4326,99.10764433,12.12523513,,,"2014, 2016",,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",2,Rubber,,,RBR and RPD inside,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,315,FOR to CRP,EPSG:4326,98.68756964,13.2739558,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,316,FOR to CRP,EPSG:4326,98.8735209,11.33359478,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,1,Logging,3,Large,"Extensive logging observed, and RBR to a smaller extent",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,317,FOR to CRP,EPSG:4326,98.5501274,10.01576626,,,,,,,,,,,,,,,,,,,,,"2004, 2006",7,Mixed,4,NA,Maybe FOR/SHB regrowth cycles,NA,,,"2016, 2017",5,Forest,4,NA,"Resembles less of plantations, and more of nat veg",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,318,FOR to CRP,EPSG:4326,98.85375797,12.23280838,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2017",2,Rubber,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,319,FOR to CRP,EPSG:4326,98.78863011,10.95360742,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,3,Oil palm,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,320,FOR to CRP,EPSG:4326,99.00072235,13.81348396,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016, 2017",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,321,FOR to CRP,EPSG:4326,98.59863643,10.38497384,,,,,,,,,,,,,,,,,,,1,Yes,2005,3,Oil palm,3,Large,NA,NA,1,Yes,2015,3,Oil palm,3,Large,NA,OPM outside in large swaths too
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,322,FOR to CRP,EPSG:4326,99.00871735,12.31769918,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2016",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,323,FOR to CRP,EPSG:4326,99.14095465,11.86418206,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,324,FOR to CRP,EPSG:4326,99.15649022,11.86315164,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,2,Medium,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,325,FOR to CRP,EPSG:4326,98.58381423,10.26909117,,,,,,,,,,,,,,,,,,,1,Yes,2005,7,Mixed,4,NA,Mainly nat veg,NA,,,"2015, 2017",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,326,FOR to CRP,EPSG:4326,98.28255778,14.20640706,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2015, 2017",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,327,FOR to CRP,EPSG:4326,98.72604748,12.59430542,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,2,Rubber,3,Large,Large areas of RPD and RBR all over,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,328,FOR to CRP,EPSG:4326,98.6498404,13.089352,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2013",2,Rubber,1,Small,"Mainly mosaic nat veg, but small RBR observed",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,329,FOR to CRP,EPSG:4326,98.80933219,12.50075133,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2015",4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,330,FOR to CRP,EPSG:4326,98.79698444,11.16165724,,,,,,,,,,,,,,,,,,,1,Yes,2009,5,Forest,4,NA,"FOR in 2009, likely to be FOR in 2004",NA,1,Yes,2014,1,Logging,3,Large,NA,More extensive logging outside too
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,331,FOR to CRP,EPSG:4326,98.14588552,13.74287637,,,,,,,,,,,,,,,,,,,1,Yes,2005,4,Rice paddy,3,Large,NA,More RPD outside,1,Yes,2011,4,Rice paddy,3,Large,Small tracts of RBR observed too,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,332,FOR to CRP,EPSG:4326,99.11292193,11.92603371,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,333,FOR to CRP,EPSG:4326,98.57977181,10.74070669,,,,,,,,,,,,,,,,,,,1,Yes,2005,5,Forest,4,NA,NA,NA,1,Yes,"2017, 2018",5,Forest,4,NA,"Main veg type is FOR, but is intersected by WTR bodies",RBR observed
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,334,FOR to CRP,EPSG:4326,98.08390177,13.94499731,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,2,Rubber,1,Small,"Nat veg mainly, not much contiguous tree cover, small new plantation, possibly RBR in polygon",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,335,FOR to CRP,EPSG:4326,98.71802253,11.15370715,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,4,Rice paddy,3,Large,NA,"Not that much RPD outside, mainly is inside polygon"
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,336,FOR to CRP,EPSG:4326,98.08659672,14.89092331,,,,,,,,,,,,,,,,,,,1,Yes,2001,7,Mixed,4,NA,"Just mixed veg, similar to later on in 2015",NA,1,Yes,"2014, 2014",7,Mixed,4,NA,"Nat veg, tree, shrub and grassland",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,337,FOR to CRP,EPSG:4326,98.57123781,10.63088765,,,,,,,,,,,,,,,,,,,1,Yes,2005,3,Oil palm,3,Large,NA,"Its massive clearing, that subsequently became OPM",1,Yes,"2012, 2017, 2018",3,Oil palm,3,Large,NA,OPM all around
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,338,FOR to CRP,EPSG:4326,98.19574202,13.86414894,,,,,,,,,,,,,,,,,,,1,Yes,2005,4,Rice paddy,3,Large,NA,"More RPD West, North, South",1,Yes,2016,4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,339,FOR to CRP,EPSG:4326,98.26446314,14.04740526,,,,,,,,,,,,,,,,,,,1,Yes,2006,2,Rubber,2,Medium,NA,NA,1,Yes,"2015, 2017",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,340,FOR to CRP,EPSG:4326,98.99075105,12.71340706,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,341,FOR to CRP,EPSG:4326,99.15110033,11.91166067,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,342,FOR to CRP,EPSG:4326,99.02039545,12.22023197,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,1,Small,Large areas of unknown crop type in polygon,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,343,FOR to CRP,EPSG:4326,98.99748841,12.35497926,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2016",4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,344,FOR to CRP,EPSG:4326,98.68465012,12.47445519,,,,,,,,,,,,,,,,,,,1,Yes,2007,4,Rice paddy,3,Large,"RPD and RBR, same as in 2015",NA,1,Yes,"2014, 2015, 2016",4,Rice paddy,3,Large,"Mainly RPD, followed by RBR",RBR outside too
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,345,FOR to CRP,EPSG:4326,98.52722036,10.6358733,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2014, 2017",3,Oil palm,3,Large,All OPM,OPM outside too
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,346,FOR to CRP,EPSG:4326,98.95302181,12.60021933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2013, 2014, 2016",2,Rubber,3,Large,Logging and RBR noted,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,347,FOR to CRP,EPSG:4326,98.98131874,13.25104876,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,6,Bare ground,4,NA,"Bare and WTR, sparse veg",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,348,FOR to CRP,EPSG:4326,98.90720773,11.40635832,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",3,Oil palm,3,Large,NA,Larger tracts of OPM all around
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,349,FOR to CRP,EPSG:4326,98.99209852,12.36036915,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2016",4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,350,FOR to CRP,EPSG:4326,98.94790141,11.27376698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,351,FOR to CRP,EPSG:4326,98.70418847,13.04039382,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2016",2,Rubber,2,Medium,"RBR and RPD, others BRG",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,352,FOR to CRP,EPSG:4326,99.06452519,12.15319519,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2016",4,Rice paddy,3,Large,"Majorly RPD, small RBR here and there",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,353,FOR to CRP,EPSG:4326,99.08210971,12.46601103,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2015, 2016",2,Rubber,1,Small,"Small RBR, rest is just mixed nat veg",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,354,FOR to CRP,EPSG:4326,98.8735209,14.04740526,,,,,,,,,,,,,,,,,,,1,Yes,2005,5,Forest,4,NA,NA,NA,,,"2014, 2016",5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,355,FOR to CRP,EPSG:4326,98.80345231,10.49681409,,,,,,,,,,,,,,,,,,,1,Yes,2002,7,Mixed,,,"Sparse veg, grss, BRG, and some semblance of plantations",NA,1,Yes,2015,2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,356,FOR to CRP,EPSG:4326,98.87082596,14.04471031,,,,,,,,,,,,,,,,,,,1,Yes,2005,5,Forest,4,NA,NA,NA,1,Yes,2014,5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,357,FOR to CRP,EPSG:4326,98.68622217,13.79677529,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,358,FOR to CRP,EPSG:4326,99.59172397,11.81868504,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2015, 2017",3,Oil palm,3,Large,NA,OPM swaths continue outwards
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,359,FOR to CRP,EPSG:4326,98.60976773,13.24587368,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",4,Rice paddy,3,Large,"Majorly dominated by RPD, but small RBR observed",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,360,FOR to CRP,EPSG:4326,98.56360213,10.12221662,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2017",3,Oil palm,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,361,FOR to CRP,EPSG:4326,99.1074422,11.91031319,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,3,Oil palm,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,362,FOR to CRP,EPSG:4326,98.11893607,13.93421753,,,,,,,,,,,,,,,,,,,1,Yes,2005,2,Rubber,1,Small,NA,NA,1,Yes,2016,2,Rubber,3,Large,NA,"RBR continues out, lots of OPM too"
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,363,FOR to CRP,EPSG:4326,99.10043535,11.98914036,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2014",4,Rice paddy,2,Medium,"While RPD is seen throughout, RBR is observed to take up a much smaller extent",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,364,FOR to CRP,EPSG:4326,98.70751224,10.36018034,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2016",3,Oil palm,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,365,FOR to CRP,EPSG:4326,98.8088422,10.50355146,,,,,,,,,,,,,,,,,,,1,Yes,2002,4,Rice paddy,3,Large,Mainly RPD ,"Outside, some RBR is observed",1,Yes,2015,2,Rubber,3,Large,RBR and RPD equally dominating the polygon,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,366,FOR to CRP,EPSG:4326,98.7791978,11.12608395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,367,FOR to CRP,EPSG:4326,98.76572307,12.26874099,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2016, 2017",4,Rice paddy,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,368,FOR to CRP,EPSG:4326,98.52637819,10.49934061,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2015",3,Oil palm,1,Small,NA,"More OPM easteards, nat veg westwards"
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,369,FOR to CRP,EPSG:4326,98.7544043,11.10668034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,370,FOR to CRP,EPSG:4326,98.868516,11.39769599,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,3,Oil palm,3,Large,OPM all around. Posisbly smaller tracts of RPD too,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,371,FOR to CRP,EPSG:4326,98.64175556,12.58202845,,,,,,,,,,,,,,,,,,,1,Yes,2005,4,Rice paddy,3,Large,NA,NA,1,Yes,"2013, 2014, 2016",4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,372,FOR to CRP,EPSG:4326,99.06486206,13.4828141,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2017",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,373,FOR to CRP,EPSG:4326,98.52587289,10.70297745,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2012,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,374,FOR to CRP,EPSG:4326,98.52856784,10.70028251,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2012,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,375,FOR to CRP,EPSG:4326,98.97503053,13.14280176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,376,FOR to CRP,EPSG:4326,99.21038914,11.96690706,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,377,FOR to CRP,EPSG:4326,98.48814365,10.48199189,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2015",7,Mixed,,,Just mixed nat veg,OPM plantations up northeast
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,378,FOR to CRP,EPSG:4326,98.76302812,10.99672655,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,3,Oil palm,1,Small,"OPM small, mainly waterlogged veg (maybe MNG)",lots of OPM
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,379,FOR to CRP,EPSG:4326,99.0582107,11.96713641,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2014",4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,380,FOR to CRP,EPSG:4326,98.50754726,10.69597059,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2014",1,Logging,3,Large,"Resembled FOR in 2012, logging in 2014",More logging all around.
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,381,FOR to CRP,EPSG:4326,99.11965929,11.89234689,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,7,Mixed,4,NA,NA,Lots of RBR around polygon.
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,382,FOR to CRP,EPSG:4326,98.53665267,10.48468684,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2012,3,Oil palm,3,Large,NA,OPM all around
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,383,FOR to CRP,EPSG:4326,98.95167433,12.02889081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,384,FOR to CRP,EPSG:4326,98.28602271,14.03932042,,,,,,,,,,,,,,,,,,,1,Yes,2006,2,Rubber,1,Small,"Predominganly mixed nat veg, only small area of RBR in Northwest corner",RBR already established further northwest,1,Yes,"2014, 2015, 2016",2,Rubber,3,Large,Almost everything inside the polygon is OPM,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,385,FOR to CRP,EPSG:4326,98.6148061,10.81077529,,,,,,,,,,,,,,,,,,,1,Yes,2005,7,Mixed,4,NA,NA,NA,1,Yes,"2012, 2018",7,Mixed,,,Very similar to earlier in 2004,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,386,FOR to CRP,EPSG:4326,98.93280971,12.09356951,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,4,Rice paddy,3,Large,NA,More RPD flanking east-southeast
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,387,FOR to CRP,EPSG:4326,99.03252271,12.09626446,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2014, 2016",4,Rice paddy,2,Medium,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,388,FOR to CRP,EPSG:4326,99.13493065,12.21214713,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2018",1,Logging,2,Medium,"Initially FOR and nat veg, but in 2018 imagery, logging was observed",
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,389,FOR to CRP,EPSG:4326,97.93118817,14.96189021,,,,,,,,,,,,,,,,,,,1,Yes,2003,4,Rice paddy,1,Small,NA,More RPD,1,Yes,"2012, 204, 2017",4,Rice paddy,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,390,FOR to CRP,EPSG:4326,98.09872397,14.64298829,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2011, 2014",2,Rubber,3,Large,"Initially vegetated in whole polygin in 2011, later on clearing and what looks like RBR all around",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,391,FOR to CRP,EPSG:4326,98.58246675,10.08718233,,,,,,,,,,,,,,,,,,,1,Yes,"2004, 2005",7,Mixed,4,NA,NA,NA,1,Yes,"2012, 2014",2,Rubber,3,Large,NA,More RBR
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,392,FOR to CRP,EPSG:4326,98.56799915,10.08980635,,,,,,,,,,,,,,,,,,,,,2004,2,Rubber,1,Small,Very small RBR,NA,1,Yes,"2014, 2018",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,393,FOR to CRP,EPSG:4326,98.77448164,12.87914623,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2016",7,Mixed,,,"No obvious observalble plantations, even though some parts resemble it.",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,394,FOR to CRP,EPSG:4326,98.0825543,13.91535291,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2011, 2016",2,Rubber,2,Medium,NA,More RBR
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,395,FOR to CRP,EPSG:4326,98.60672126,10.79426874,,,,,,3,Large,,,,,,,,,,,,,,2005,7,Mixed,4,NA,FOR and WTR.,NA,,,"2012, 2016, 2017, 2018",3,Oil palm,3,Large,OPM and RBR together very large.,Much bigger OPM tracts Eastwards
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,396,FOR to CRP,EPSG:4326,98.08120682,14.64433576,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2011, 2014, 2014",3,Oil palm,3,Large,NA,More OPM south
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,397,FOR to CRP,EPSG:4326,98.9297779,12.08177912,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,4,Rice paddy,3,Large,"Mainly RPD, but some RBR too",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,398,FOR to CRP,EPSG:4326,98.66062018,12.87510381,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2011, 2013, 2016",4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,399,FOR to CRP,EPSG:4326,98.12971585,14.02584569,,,,,,,,,,,,,,,,,,,1,Yes,2005,2,Rubber,1,Small,Small RBR patches. still dominated by Nat Veg,"RPD outside, east.",,,"2012, 2013, 2014, 2016",2,Rubber,3,Large,Polygon dominated by RBR,RPD outside.
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,400,FOR to CRP,EPSG:4326,98.69834942,10.79864803,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2016, 2017, 2018",2,Rubber,1,Small,NA,"More RBR outside, Eastwards"
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,401,FOR to CRP,EPSG:4326,98.03215881,14.52387168,,,,,,,,,,,,,,,,,,,1,Yes,2000,7,Mixed,4,NA,"Nat Veg dominated, no AGR",NA,1,Yes,"2011, 2012, 2014",7,Mixed,,,"Still nat veg dominated, but more grssland",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,402,FOR to CRP,EPSG:4326,98.85034437,12.09114406,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,4,Rice paddy,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,403,FOR to CRP,EPSG:4326,98.53287975,10.33107493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,404,FOR to CRP,EPSG:4326,98.97727632,12.25796121,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2013, 2014, 2016",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,405,FOR to CRP,EPSG:4326,98.52560339,10.47633251,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2015",3,Oil palm,3,Large,NA,OPM everywhere
